entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id,x,y,package_count,task_duration_mins
RoboPack-4,queue,pickup_1,803.9000000000078,,,,,315.0,270.0,1.0,
RoboPack-1,position_poll,position,804.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,804.0,,,,,450.0,270.0,,
RoboPack-3,position_poll,position,804.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,804.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,804.0,,,,,180.0,100.0,,
RoboPack-6,position_poll,position,804.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,804.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,804.0,,,,,550.0,200.0,,
RoboPack-1,position_poll,position,805.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,805.0,,,,,350.0,270.0,,
RoboPack-3,position_poll,position,805.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,805.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,805.0,,,,,180.0,200.0,,
RoboPack-6,position_poll,position,805.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,805.0,,,,,200.0,300.0,,
RoboPack-8,position_poll,position,805.0,,,,,550.0,100.0,,
RoboPack-2,queue,pickup_8,805.0000000000176,,,,,285.0,270.0,5.0,
RoboPack-1,position_poll,position,806.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,806.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,806.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,806.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,806.0,,,,,180.0,270.0,,
RoboPack-6,position_poll,position,806.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,806.0,,,,,100.0,300.0,,
RoboPack-8,position_poll,position,806.0,,,,,550.0,200.0,,
RoboPack-5,queue,pickup_6,806.1000000000009,,,,,270.0,300.0,1.0,
RoboPack-1,position_poll,position,807.0,,,,,180.0,270.0,,
RoboPack-2,position_poll,position,807.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,807.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,807.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,807.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,807.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,807.0,,,,,25.0,300.0,,
RoboPack-8,position_poll,position,807.0,,,,,550.0,270.0,,
RoboPack-1,position_poll,position,808.0,,,,,180.0,170.0,,
RoboPack-2,position_poll,position,808.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,808.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,808.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,808.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,808.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,808.0,,,,,25.0,200.0,,
RoboPack-8,position_poll,position,808.0,,,,,450.0,270.0,,
RoboPack-1,position_poll,position,809.0,,,,,180.0,100.0,,
RoboPack-2,position_poll,position,809.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,809.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,809.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,809.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,809.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,809.0,,,,,25.0,100.0,,
RoboPack-8,position_poll,position,809.0,,,,,350.0,270.0,,
RoboPack-8,queue,pickup_8,809.2000000000018,,,,,315.0,300.0,4.0,
RoboPack-1,position_poll,position,810.0,,,,,180.0,200.0,,
RoboPack-2,position_poll,position,810.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,810.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,810.0,,,,,415.0,270.0,,
RoboPack-5,position_poll,position,810.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,810.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,810.0,,,,,25.0,270.0,,
RoboPack-8,position_poll,position,810.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,811.0,,,,,180.0,270.0,,
RoboPack-2,position_poll,position,811.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,811.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,811.0,,,,,515.0,270.0,,
RoboPack-5,position_poll,position,811.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,811.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,811.0,,,,,124.99999999999999,270.0,,
RoboPack-8,position_poll,position,811.0,,,,,315.0,300.0,,
RoboPack-5,queue,packing,811.1000000000009,,,,,270.0,300.0,,
RoboPack-1,queue,pickup_6,811.299999999999,,,,,270.0,270.0,5.0,
RoboPack-1,position_poll,position,812.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,812.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,812.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,812.0,,,,,600.0,270.0,,
RoboPack-5,position_poll,position,812.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,812.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,812.0,,,,,224.99999999999997,270.0,,
RoboPack-8,position_poll,position,812.0,,,,,315.0,300.0,,
RoboPack-4,queue,maintenance,812.0500000000078,,,,,600.0,300.0,,3.0
RoboPack-7,queue,pickup_5,812.2,,,,,300.0,300.0,5.0,
RoboPack-1,position_poll,position,813.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,813.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,813.0,,,,,400.0,270.0,,
RoboPack-4,position_poll,position,813.0,,,,,600.0,300.0,,
RoboPack-5,position_poll,position,813.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,813.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,813.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,813.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,814.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,814.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,814.0,,,,,500.0,270.0,,
RoboPack-4,position_poll,position,814.0,,,,,600.0,300.0,,
RoboPack-5,position_poll,position,814.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,814.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,814.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,814.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,815.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,815.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,815.0,,,,,600.0,270.0,,
RoboPack-4,position_poll,position,815.0,,,,,600.0,300.0,,
RoboPack-5,position_poll,position,815.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,815.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,815.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,815.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,816.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,816.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,816.0,,,,,600.0,270.0,,
RoboPack-4,position_poll,position,816.0,,,,,600.0,300.0,,
RoboPack-5,position_poll,position,816.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,816.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,816.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,816.0,,,,,315.0,300.0,,
RoboPack-3,queue,maintenance,816.400000000014,,,,,600.0,300.0,,3.0
RoboPack-1,position_poll,position,817.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,817.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,817.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,817.0,,,,,500.0,300.0,,
RoboPack-5,position_poll,position,817.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,817.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,817.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,817.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,818.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,818.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,818.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,818.0,,,,,400.0,300.0,,
RoboPack-5,position_poll,position,818.0,,,,,180.0,300.0,,
RoboPack-6,position_poll,position,818.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,818.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,818.0,,,,,315.0,300.0,,
RoboPack-4,queue,packing,818.6500000000077,,,,,315.0,270.0,,
RoboPack-1,position_poll,position,819.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,819.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,819.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,819.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,819.0,,,,,180.0,400.0,,
RoboPack-6,position_poll,position,819.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,819.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,819.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,820.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,820.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,820.0,,,,,600.0,300.0,,
RoboPack-4,position_poll,position,820.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,820.0,,,,,180.0,500.0,,
RoboPack-6,position_poll,position,820.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,820.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,820.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,821.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,821.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,821.0,,,,,500.0,300.0,,
RoboPack-4,position_poll,position,821.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,821.0,,,,,180.0,400.0,,
RoboPack-6,position_poll,position,821.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,821.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,821.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,822.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,822.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,822.0,,,,,400.0,300.0,,
RoboPack-4,position_poll,position,822.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,822.0,,,,,180.0,270.0,,
RoboPack-6,position_poll,position,822.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,822.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,822.0,,,,,315.0,300.0,,
RoboPack-5,queue,pickup_2,822.2000000000008,,,,,270.0,300.0,4.0,
RoboPack-6,queue,packing,822.2500000000186,,,,,285.0,300.0,,
RoboPack-1,position_poll,position,823.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,823.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,823.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,823.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,823.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,823.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,823.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,823.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,824.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,824.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,824.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,824.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,824.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,824.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,824.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,824.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,825.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,825.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,825.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,825.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,825.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,825.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,825.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,825.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,826.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,826.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,826.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,826.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,826.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,826.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,826.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,826.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,827.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,827.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,827.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,827.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,827.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,827.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,827.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,827.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,828.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,828.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,828.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,828.0,,,,,415.0,270.0,,
RoboPack-5,position_poll,position,828.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,828.0,,,,,180.0,300.0,,
RoboPack-7,position_poll,position,828.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,828.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,829.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,829.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,829.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,829.0,,,,,515.0,270.0,,
RoboPack-5,position_poll,position,829.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,829.0,,,,,180.0,200.0,,
RoboPack-7,position_poll,position,829.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,829.0,,,,,315.0,300.0,,
RoboPack-8,queue,packing,829.2000000000018,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,830.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,830.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,830.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,830.0,,,,,550.0,270.0,,
RoboPack-5,position_poll,position,830.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,830.0,,,,,180.0,100.0,,
RoboPack-7,position_poll,position,830.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,830.0,,,,,315.0,300.0,,
RoboPack-2,queue,packing,830.0000000000176,,,,,285.0,270.0,,
RoboPack-1,position_poll,position,831.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,831.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,831.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,831.0,,,,,550.0,370.0,,
RoboPack-5,position_poll,position,831.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,831.0,,,,,180.0,200.0,,
RoboPack-7,position_poll,position,831.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,831.0,,,,,315.0,300.0,,
RoboPack-6,queue,pickup_6,831.9000000000186,,,,,285.0,300.0,5.0,
RoboPack-1,position_poll,position,832.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,832.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,832.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,832.0,,,,,550.0,500.0,,
RoboPack-5,position_poll,position,832.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,832.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,832.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,832.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,833.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,833.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,833.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,833.0,,,,,550.0,400.0,,
RoboPack-5,position_poll,position,833.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,833.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,833.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,833.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,834.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,834.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,834.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,834.0,,,,,550.0,270.0,,
RoboPack-5,position_poll,position,834.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,834.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,834.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,834.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,835.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,835.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,835.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,835.0,,,,,450.0,270.0,,
RoboPack-5,position_poll,position,835.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,835.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,835.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,835.0,,,,,215.0,300.0,,
RoboPack-1,position_poll,position,836.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,836.0,,,,,385.0,270.0,,
RoboPack-3,position_poll,position,836.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,836.0,,,,,350.0,270.0,,
RoboPack-5,position_poll,position,836.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,836.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,836.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,836.0,,,,,115.0,300.0,,
RoboPack-1,queue,packing,836.299999999999,,,,,270.0,270.0,,
RoboPack-4,queue,pickup_4,836.4000000000076,,,,,315.0,270.0,1.0,
RoboPack-1,position_poll,position,837.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,837.0,,,,,550.0,270.0,,
RoboPack-3,position_poll,position,837.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,837.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,837.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,837.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,837.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,837.0,,,,,25.000000000000014,300.0,,
RoboPack-1,position_poll,position,838.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,838.0,,,,,550.0,370.0,,
RoboPack-3,position_poll,position,838.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,838.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,838.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,838.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,838.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,838.0,,,,,25.000000000000014,400.0,,
RoboPack-1,position_poll,position,839.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,839.0,,,,,550.0,500.0,,
RoboPack-3,position_poll,position,839.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,839.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,839.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,839.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,839.0,,,,,400.0,300.0,,
RoboPack-8,position_poll,position,839.0,,,,,25.000000000000014,500.0,,
RoboPack-1,position_poll,position,840.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,840.0,,,,,550.0,400.0,,
RoboPack-3,position_poll,position,840.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,840.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,840.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,840.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,840.0,,,,,500.0,300.0,,
RoboPack-8,position_poll,position,840.0,,,,,25.000000000000014,400.0,,
RoboPack-7,queue,maintenance,840.2,,,,,600.0,300.0,,3.0
RoboPack-1,position_poll,position,841.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,841.0,,,,,550.0,300.0,,
RoboPack-3,position_poll,position,841.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,841.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,841.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,841.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,841.0,,,,,600.0,300.0,,
RoboPack-8,position_poll,position,841.0,,,,,25.000000000000014,270.0,,
RoboPack-1,position_poll,position,842.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,842.0,,,,,550.0,270.0,,
RoboPack-3,position_poll,position,842.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,842.0,,,,,315.0,270.0,,
RoboPack-5,position_poll,position,842.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,842.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,842.0,,,,,600.0,300.0,,
RoboPack-8,position_poll,position,842.0,,,,,125.0,270.0,,
RoboPack-5,queue,packing,842.2000000000008,,,,,270.0,300.0,,
RoboPack-8,queue,pickup_1,842.8500000000017,,,,,315.0,300.0,4.0,
RoboPack-1,position_poll,position,843.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,843.0,,,,,450.0,270.0,,
RoboPack-3,position_poll,position,843.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,843.0,,,,,415.0,270.0,,
RoboPack-5,position_poll,position,843.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,843.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,843.0,,,,,600.0,300.0,,
RoboPack-8,position_poll,position,843.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,844.0,,,,,270.0,270.0,,
RoboPack-2,position_poll,position,844.0,,,,,350.0,270.0,,
RoboPack-3,position_poll,position,844.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,844.0,,,,,515.0,270.0,,
RoboPack-5,position_poll,position,844.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,844.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,844.0,,,,,600.0,300.0,,
RoboPack-8,position_poll,position,844.0,,,,,315.0,300.0,,
RoboPack-2,queue,pickup_4,844.0500000000175,,,,,285.0,270.0,1.0,
RoboPack-4,queue,maintenance,844.5500000000076,,,,,600.0,300.0,,4.0
RoboPack-1,position_poll,position,845.0,,,,,370.0,270.0,,
RoboPack-2,position_poll,position,845.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,845.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,845.0,,,,,600.0,300.0,,
RoboPack-5,position_poll,position,845.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,845.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,845.0,,,,,500.0,300.0,,
RoboPack-8,position_poll,position,845.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,846.0,,,,,470.0,270.0,,
RoboPack-2,position_poll,position,846.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,846.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,846.0,,,,,600.0,300.0,,
RoboPack-5,position_poll,position,846.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,846.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,846.0,,,,,400.0,300.0,,
RoboPack-8,position_poll,position,846.0,,,,,315.0,300.0,,
RoboPack-7,queue,packing,846.8,,,,,300.0,300.0,,
RoboPack-1,position_poll,position,847.0,,,,,550.0,270.0,,
RoboPack-2,position_poll,position,847.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,847.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,847.0,,,,,600.0,300.0,,
RoboPack-5,position_poll,position,847.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,847.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,847.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,847.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,848.0,,,,,550.0,370.0,,
RoboPack-2,position_poll,position,848.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,848.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,848.0,,,,,600.0,300.0,,
RoboPack-5,position_poll,position,848.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,848.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,848.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,848.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,849.0,,,,,550.0,500.0,,
RoboPack-2,position_poll,position,849.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,849.0,,,,,300.0,300.0,,
RoboPack-4,position_poll,position,849.0,,,,,600.0,300.0,,
RoboPack-5,position_poll,position,849.0,,,,,270.0,300.0,,
RoboPack-6,position_poll,position,849.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,849.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,849.0,,,,,315.0,300.0,,
RoboPack-2,queue,packing,849.0500000000175,,,,,285.0,270.0,,
RoboPack-3,queue,packing,849.7000000000199,,,,,300.0,270.0,,
RoboPack-1,position_poll,position,850.0,,,,,550.0,400.0,,
RoboPack-2,position_poll,position,850.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,850.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,850.0,,,,,500.0,300.0,,
RoboPack-5,position_poll,position,850.0,,,,,180.0,300.0,,
RoboPack-6,position_poll,position,850.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,850.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,850.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,851.0,,,,,550.0,270.0,,
RoboPack-2,position_poll,position,851.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,851.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,851.0,,,,,400.0,300.0,,
RoboPack-5,position_poll,position,851.0,,,,,180.0,400.0,,
RoboPack-6,position_poll,position,851.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,851.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,851.0,,,,,315.0,300.0,,
RoboPack-1,position_poll,position,852.0,,,,,450.0,270.0,,
RoboPack-2,position_poll,position,852.0,,,,,285.0,270.0,,
RoboPack-3,position_poll,position,852.0,,,,,300.0,270.0,,
RoboPack-4,position_poll,position,852.0,,,,,270.0,300.0,,
RoboPack-5,position_poll,position,852.0,,,,,180.0,500.0,,
RoboPack-6,position_poll,position,852.0,,,,,285.0,300.0,,
RoboPack-7,position_poll,position,852.0,,,,,300.0,300.0,,
RoboPack-8,position_poll,position,852.0,,,,,315.0,300.0,,
