entity_id,event_type,event,time,pathway,run_number,timestamp,resource_id
Truck 26,arrival_departure,arrival,35440.0,,,,
Truck 26,queue,refueling,35440.0,,,,
Car 221,arrival_departure,arrival,35566.0,,,,
Car 221,queue,pump_queue_wait_begins,35566.0,,,,
Car 222,arrival_departure,arrival,35754.0,,,,
Car 222,queue,pump_queue_wait_begins,35754.0,,,,
Car 223,arrival_departure,arrival,35951.0,,,,
Car 223,queue,pump_queue_wait_begins,35951.0,,,,
Car 224,arrival_departure,arrival,36132.0,,,,
Car 224,queue,pump_queue_wait_begins,36132.0,,,,
Car 225,arrival_departure,arrival,36227.0,,,,
Car 225,queue,pump_queue_wait_begins,36227.0,,,,
Truck 26,arrival_departure,depart,36440.0,,,,
Car 143,resource_use_end,pumping_ends,36456.0,,,,1.0
Car 143,arrival_departure,depart,36456.0,,,,
Car 145,resource_use,pumping_begins,36456.0,,,,1.0
Car 144,resource_use_end,pumping_ends,36457.5,,,,2.0
Car 144,arrival_departure,depart,36457.5,,,,
Car 146,resource_use,pumping_begins,36457.5,,,,2.0
Car 226,arrival_departure,arrival,36472.0,,,,
Car 226,queue,pump_queue_wait_begins,36472.0,,,,
Car 145,resource_use_end,pumping_ends,36475.5,,,,1.0
Car 145,arrival_departure,depart,36475.5,,,,
Car 147,resource_use,pumping_begins,36475.5,,,,1.0
Car 146,resource_use_end,pumping_ends,36476.5,,,,2.0
Car 146,arrival_departure,depart,36476.5,,,,
Car 148,resource_use,pumping_begins,36476.5,,,,2.0
Call 27,arrival_departure,arrival,36480.0,,,,
Call 27,queue,calling_truck,36480.0,,,,
Car 147,resource_use_end,pumping_ends,36492.0,,,,1.0
Car 147,arrival_departure,depart,36492.0,,,,
Car 149,resource_use,pumping_begins,36492.0,,,,1.0
Car 227,arrival_departure,arrival,36591.0,,,,
Car 227,queue,pump_queue_wait_begins,36591.0,,,,
Car 228,arrival_departure,arrival,36775.0,,,,
Car 228,queue,pump_queue_wait_begins,36775.0,,,,
Call 27,arrival_departure,depart,36780.0,,,,
Truck 27,arrival_departure,arrival,36780.0,,,,
Truck 27,queue,refueling,36780.0,,,,
Car 229,arrival_departure,arrival,36805.0,,,,
Car 229,queue,pump_queue_wait_begins,36805.0,,,,
Car 230,arrival_departure,arrival,36981.0,,,,
Car 230,queue,pump_queue_wait_begins,36981.0,,,,
Car 231,arrival_departure,arrival,37231.0,,,,
Car 231,queue,pump_queue_wait_begins,37231.0,,,,
Car 232,arrival_departure,arrival,37425.0,,,,
Car 232,queue,pump_queue_wait_begins,37425.0,,,,
Car 233,arrival_departure,arrival,37681.0,,,,
Car 233,queue,pump_queue_wait_begins,37681.0,,,,
Truck 27,arrival_departure,depart,37780.0,,,,
Car 148,resource_use_end,pumping_ends,37792.5,,,,2.0
Car 148,arrival_departure,depart,37792.5,,,,
Car 150,resource_use,pumping_begins,37792.5,,,,2.0
Car 149,resource_use_end,pumping_ends,37795.5,,,,1.0
Car 149,arrival_departure,depart,37795.5,,,,
Car 151,resource_use,pumping_begins,37795.5,,,,1.0
Car 151,resource_use_end,pumping_ends,37811.0,,,,1.0
Car 151,arrival_departure,depart,37811.0,,,,
Car 152,resource_use,pumping_begins,37811.0,,,,1.0
Car 150,resource_use_end,pumping_ends,37814.0,,,,2.0
Car 150,arrival_departure,depart,37814.0,,,,
Car 153,resource_use,pumping_begins,37814.0,,,,2.0
Car 234,arrival_departure,arrival,37820.0,,,,
Car 234,queue,pump_queue_wait_begins,37820.0,,,,
Call 28,arrival_departure,arrival,37820.0,,,,
Call 28,queue,calling_truck,37820.0,,,,
Car 152,resource_use_end,pumping_ends,37832.5,,,,1.0
Car 152,arrival_departure,depart,37832.5,,,,
Car 154,resource_use,pumping_begins,37832.5,,,,1.0
Car 235,arrival_departure,arrival,38092.0,,,,
Car 235,queue,pump_queue_wait_begins,38092.0,,,,
Call 28,arrival_departure,depart,38120.0,,,,
Truck 28,arrival_departure,arrival,38120.0,,,,
Truck 28,queue,refueling,38120.0,,,,
Car 236,arrival_departure,arrival,38165.0,,,,
Car 236,queue,pump_queue_wait_begins,38165.0,,,,
Car 237,arrival_departure,arrival,38458.0,,,,
Car 237,queue,pump_queue_wait_begins,38458.0,,,,
Car 238,arrival_departure,arrival,38659.0,,,,
Car 238,queue,pump_queue_wait_begins,38659.0,,,,
Car 239,arrival_departure,arrival,38809.0,,,,
Car 239,queue,pump_queue_wait_begins,38809.0,,,,
Car 240,arrival_departure,arrival,38954.0,,,,
Car 240,queue,pump_queue_wait_begins,38954.0,,,,
Car 241,arrival_departure,arrival,39059.0,,,,
Car 241,queue,pump_queue_wait_begins,39059.0,,,,
Car 242,arrival_departure,arrival,39112.0,,,,
Car 242,queue,pump_queue_wait_begins,39112.0,,,,
Truck 28,arrival_departure,depart,39120.0,,,,
Car 153,resource_use_end,pumping_ends,39134.5,,,,2.0
Car 153,arrival_departure,depart,39134.5,,,,
Car 155,resource_use,pumping_begins,39134.5,,,,2.0
Car 154,resource_use_end,pumping_ends,39140.5,,,,1.0
Car 154,arrival_departure,depart,39140.5,,,,
Car 156,resource_use,pumping_begins,39140.5,,,,1.0
Car 155,resource_use_end,pumping_ends,39156.0,,,,2.0
Car 155,arrival_departure,depart,39156.0,,,,
Car 157,resource_use,pumping_begins,39156.0,,,,2.0
Car 156,resource_use_end,pumping_ends,39157.5,,,,1.0
Car 156,arrival_departure,depart,39157.5,,,,
Car 158,resource_use,pumping_begins,39157.5,,,,1.0
Call 29,arrival_departure,arrival,39160.0,,,,
Call 29,queue,calling_truck,39160.0,,,,
Car 157,resource_use_end,pumping_ends,39176.0,,,,2.0
Car 157,arrival_departure,depart,39176.0,,,,
Car 159,resource_use,pumping_begins,39176.0,,,,2.0
Car 243,arrival_departure,arrival,39385.0,,,,
Car 243,queue,pump_queue_wait_begins,39385.0,,,,
Car 244,arrival_departure,arrival,39452.0,,,,
Car 244,queue,pump_queue_wait_begins,39452.0,,,,
Call 29,arrival_departure,depart,39460.0,,,,
Truck 29,arrival_departure,arrival,39460.0,,,,
Truck 29,queue,refueling,39460.0,,,,
Car 245,arrival_departure,arrival,39694.0,,,,
Car 245,queue,pump_queue_wait_begins,39694.0,,,,
Car 246,arrival_departure,arrival,39823.0,,,,
Car 246,queue,pump_queue_wait_begins,39823.0,,,,
Car 247,arrival_departure,arrival,40106.0,,,,
Car 247,queue,pump_queue_wait_begins,40106.0,,,,
Car 248,arrival_departure,arrival,40260.0,,,,
Car 248,queue,pump_queue_wait_begins,40260.0,,,,
Car 249,arrival_departure,arrival,40292.0,,,,
Car 249,queue,pump_queue_wait_begins,40292.0,,,,
Truck 29,arrival_departure,depart,40460.0,,,,
Car 159,resource_use_end,pumping_ends,40473.0,,,,2.0
Car 159,arrival_departure,depart,40473.0,,,,
Car 160,resource_use,pumping_begins,40473.0,,,,2.0
Car 158,resource_use_end,pumping_ends,40474.0,,,,1.0
Car 158,arrival_departure,depart,40474.0,,,,
Car 161,resource_use,pumping_begins,40474.0,,,,1.0
Car 161,resource_use_end,pumping_ends,40495.0,,,,1.0
Car 161,arrival_departure,depart,40495.0,,,,
Car 162,resource_use,pumping_begins,40495.0,,,,1.0
Car 160,resource_use_end,pumping_ends,40495.5,,,,2.0
Car 160,arrival_departure,depart,40495.5,,,,
Car 163,resource_use,pumping_begins,40495.5,,,,2.0
Call 30,arrival_departure,arrival,40500.0,,,,
Call 30,queue,calling_truck,40500.0,,,,
Car 162,resource_use_end,pumping_ends,40513.5,,,,1.0
Car 162,arrival_departure,depart,40513.5,,,,
Car 164,resource_use,pumping_begins,40513.5,,,,1.0
Car 250,arrival_departure,arrival,40539.0,,,,
Car 250,queue,pump_queue_wait_begins,40539.0,,,,
Car 251,arrival_departure,arrival,40659.0,,,,
Car 251,queue,pump_queue_wait_begins,40659.0,,,,
Call 30,arrival_departure,depart,40800.0,,,,
Truck 30,arrival_departure,arrival,40800.0,,,,
Truck 30,queue,refueling,40800.0,,,,
Car 252,arrival_departure,arrival,40926.0,,,,
Car 252,queue,pump_queue_wait_begins,40926.0,,,,
Car 253,arrival_departure,arrival,41083.0,,,,
Car 253,queue,pump_queue_wait_begins,41083.0,,,,
Car 254,arrival_departure,arrival,41346.0,,,,
Car 254,queue,pump_queue_wait_begins,41346.0,,,,
Car 255,arrival_departure,arrival,41613.0,,,,
Car 255,queue,pump_queue_wait_begins,41613.0,,,,
Truck 30,arrival_departure,depart,41800.0,,,,
Car 256,arrival_departure,arrival,41805.0,,,,
Car 256,queue,pump_queue_wait_begins,41805.0,,,,
Car 164,resource_use_end,pumping_ends,41818.5,,,,1.0
Car 164,arrival_departure,depart,41818.5,,,,
Car 165,resource_use,pumping_begins,41818.5,,,,1.0
Car 163,resource_use_end,pumping_ends,41821.0,,,,2.0
Car 163,arrival_departure,depart,41821.0,,,,
Car 166,resource_use,pumping_begins,41821.0,,,,2.0
Car 165,resource_use_end,pumping_ends,41831.5,,,,1.0
Car 165,arrival_departure,depart,41831.5,,,,
Car 167,resource_use,pumping_begins,41831.5,,,,1.0
Car 166,resource_use_end,pumping_ends,41838.5,,,,2.0
Car 166,arrival_departure,depart,41838.5,,,,
Car 168,resource_use,pumping_begins,41838.5,,,,2.0
Call 31,arrival_departure,arrival,41840.0,,,,
Call 31,queue,calling_truck,41840.0,,,,
Car 167,resource_use_end,pumping_ends,41844.0,,,,1.0
Car 167,arrival_departure,depart,41844.0,,,,
Car 169,resource_use,pumping_begins,41844.0,,,,1.0
Car 168,resource_use_end,pumping_ends,41853.0,,,,2.0
Car 168,arrival_departure,depart,41853.0,,,,
Car 170,resource_use,pumping_begins,41853.0,,,,2.0
Car 257,arrival_departure,arrival,42093.0,,,,
Car 257,queue,pump_queue_wait_begins,42093.0,,,,
Call 31,arrival_departure,depart,42140.0,,,,
Truck 31,arrival_departure,arrival,42140.0,,,,
Truck 31,queue,refueling,42140.0,,,,
Car 258,arrival_departure,arrival,42351.0,,,,
Car 258,queue,pump_queue_wait_begins,42351.0,,,,
Car 259,arrival_departure,arrival,42624.0,,,,
Car 259,queue,pump_queue_wait_begins,42624.0,,,,
Car 260,arrival_departure,arrival,42786.0,,,,
Car 260,queue,pump_queue_wait_begins,42786.0,,,,
Car 261,arrival_departure,arrival,42957.0,,,,
Car 261,queue,pump_queue_wait_begins,42957.0,,,,
Truck 31,arrival_departure,depart,43140.0,,,,
Car 169,resource_use_end,pumping_ends,43158.5,,,,1.0
Car 169,arrival_departure,depart,43158.5,,,,
Car 171,resource_use,pumping_begins,43158.5,,,,1.0
Car 170,resource_use_end,pumping_ends,43161.5,,,,2.0
Car 170,arrival_departure,depart,43161.5,,,,
Car 172,resource_use,pumping_begins,43161.5,,,,2.0
Call 32,arrival_departure,arrival,43170.0,,,,
Call 32,queue,calling_truck,43170.0,,,,
Car 171,resource_use_end,pumping_ends,43177.0,,,,1.0
Car 171,arrival_departure,depart,43177.0,,,,
Car 173,resource_use,pumping_begins,43177.0,,,,1.0
Car 172,resource_use_end,pumping_ends,43184.0,,,,2.0
Car 172,arrival_departure,depart,43184.0,,,,
Car 174,resource_use,pumping_begins,43184.0,,,,2.0
Car 262,arrival_departure,arrival,43235.0,,,,
Car 262,queue,pump_queue_wait_begins,43235.0,,,,
Car 263,arrival_departure,arrival,43387.0,,,,
Car 263,queue,pump_queue_wait_begins,43387.0,,,,
Call 32,arrival_departure,depart,43470.0,,,,
Truck 32,arrival_departure,arrival,43470.0,,,,
Truck 32,queue,refueling,43470.0,,,,
Car 264,arrival_departure,arrival,43642.0,,,,
Car 264,queue,pump_queue_wait_begins,43642.0,,,,
Car 265,arrival_departure,arrival,43818.0,,,,
Car 265,queue,pump_queue_wait_begins,43818.0,,,,
Car 266,arrival_departure,arrival,43987.0,,,,
Car 266,queue,pump_queue_wait_begins,43987.0,,,,
Car 267,arrival_departure,arrival,44180.0,,,,
Car 267,queue,pump_queue_wait_begins,44180.0,,,,
Car 268,arrival_departure,arrival,44251.0,,,,
Car 268,queue,pump_queue_wait_begins,44251.0,,,,
Car 269,arrival_departure,arrival,44358.0,,,,
Car 269,queue,pump_queue_wait_begins,44358.0,,,,
Truck 32,arrival_departure,depart,44470.0,,,,
Car 174,resource_use_end,pumping_ends,44490.0,,,,2.0
Car 174,arrival_departure,depart,44490.0,,,,
Car 175,resource_use,pumping_begins,44490.0,,,,2.0
Car 173,resource_use_end,pumping_ends,44490.5,,,,1.0
Car 173,arrival_departure,depart,44490.5,,,,
Car 176,resource_use,pumping_begins,44490.5,,,,1.0
Car 175,resource_use_end,pumping_ends,44504.0,,,,2.0
Car 175,arrival_departure,depart,44504.0,,,,
Car 177,resource_use,pumping_begins,44504.0,,,,2.0
Car 176,resource_use_end,pumping_ends,44504.5,,,,1.0
Car 176,arrival_departure,depart,44504.5,,,,
Car 178,resource_use,pumping_begins,44504.5,,,,1.0
Call 33,arrival_departure,arrival,44510.0,,,,
Call 33,queue,calling_truck,44510.0,,,,
Car 177,resource_use_end,pumping_ends,44525.0,,,,2.0
Car 177,arrival_departure,depart,44525.0,,,,
Car 179,resource_use,pumping_begins,44525.0,,,,2.0
Car 270,arrival_departure,arrival,44584.0,,,,
Car 270,queue,pump_queue_wait_begins,44584.0,,,,
Car 271,arrival_departure,arrival,44723.0,,,,
Car 271,queue,pump_queue_wait_begins,44723.0,,,,
Call 33,arrival_departure,depart,44810.0,,,,
Truck 33,arrival_departure,arrival,44810.0,,,,
Truck 33,queue,refueling,44810.0,,,,
Car 272,arrival_departure,arrival,44965.0,,,,
Car 272,queue,pump_queue_wait_begins,44965.0,,,,
Car 273,arrival_departure,arrival,45164.0,,,,
Car 273,queue,pump_queue_wait_begins,45164.0,,,,
Car 274,arrival_departure,arrival,45432.0,,,,
Car 274,queue,pump_queue_wait_begins,45432.0,,,,
Car 275,arrival_departure,arrival,45493.0,,,,
Car 275,queue,pump_queue_wait_begins,45493.0,,,,
Car 276,arrival_departure,arrival,45738.0,,,,
Car 276,queue,pump_queue_wait_begins,45738.0,,,,
Car 277,arrival_departure,arrival,45778.0,,,,
Car 277,queue,pump_queue_wait_begins,45778.0,,,,
Truck 33,arrival_departure,depart,45810.0,,,,
Car 179,resource_use_end,pumping_ends,45827.0,,,,2.0
Car 179,arrival_departure,depart,45827.0,,,,
Car 180,resource_use,pumping_begins,45827.0,,,,2.0
Car 178,resource_use_end,pumping_ends,45830.5,,,,1.0
Car 178,arrival_departure,depart,45830.5,,,,
Car 181,resource_use,pumping_begins,45830.5,,,,1.0
Call 34,arrival_departure,arrival,45840.0,,,,
Call 34,queue,calling_truck,45840.0,,,,
Car 180,resource_use_end,pumping_ends,45843.0,,,,2.0
Car 180,arrival_departure,depart,45843.0,,,,
Car 182,resource_use,pumping_begins,45843.0,,,,2.0
Car 181,resource_use_end,pumping_ends,45852.5,,,,1.0
Car 181,arrival_departure,depart,45852.5,,,,
Car 183,resource_use,pumping_begins,45852.5,,,,1.0
Car 182,resource_use_end,pumping_ends,45860.0,,,,2.0
Car 182,arrival_departure,depart,45860.0,,,,
Car 184,resource_use,pumping_begins,45860.0,,,,2.0
Car 278,arrival_departure,arrival,46002.0,,,,
Car 278,queue,pump_queue_wait_begins,46002.0,,,,
Car 279,arrival_departure,arrival,46035.0,,,,
Car 279,queue,pump_queue_wait_begins,46035.0,,,,
Call 34,arrival_departure,depart,46140.0,,,,
Truck 34,arrival_departure,arrival,46140.0,,,,
Truck 34,queue,refueling,46140.0,,,,
Car 280,arrival_departure,arrival,46217.0,,,,
Car 280,queue,pump_queue_wait_begins,46217.0,,,,
Car 281,arrival_departure,arrival,46461.0,,,,
Car 281,queue,pump_queue_wait_begins,46461.0,,,,
Car 282,arrival_departure,arrival,46603.0,,,,
Car 282,queue,pump_queue_wait_begins,46603.0,,,,
Car 283,arrival_departure,arrival,46745.0,,,,
Car 283,queue,pump_queue_wait_begins,46745.0,,,,
Car 284,arrival_departure,arrival,46998.0,,,,
Car 284,queue,pump_queue_wait_begins,46998.0,,,,
Car 285,arrival_departure,arrival,47042.0,,,,
Car 285,queue,pump_queue_wait_begins,47042.0,,,,
Truck 34,arrival_departure,depart,47140.0,,,,
Car 183,resource_use_end,pumping_ends,47157.0,,,,1.0
Car 183,arrival_departure,depart,47157.0,,,,
Car 185,resource_use,pumping_begins,47157.0,,,,1.0
Car 184,resource_use_end,pumping_ends,47159.0,,,,2.0
Car 184,arrival_departure,depart,47159.0,,,,
Car 186,resource_use,pumping_begins,47159.0,,,,2.0
Car 186,resource_use_end,pumping_ends,47172.0,,,,2.0
Car 186,arrival_departure,depart,47172.0,,,,
Car 187,resource_use,pumping_begins,47172.0,,,,2.0
Car 185,resource_use_end,pumping_ends,47174.0,,,,1.0
Car 185,arrival_departure,depart,47174.0,,,,
Car 188,resource_use,pumping_begins,47174.0,,,,1.0
Call 35,arrival_departure,arrival,47180.0,,,,
Call 35,queue,calling_truck,47180.0,,,,
Car 187,resource_use_end,pumping_ends,47191.0,,,,2.0
Car 187,arrival_departure,depart,47191.0,,,,
Car 189,resource_use,pumping_begins,47191.0,,,,2.0
Car 286,arrival_departure,arrival,47244.0,,,,
Car 286,queue,pump_queue_wait_begins,47244.0,,,,
Car 287,arrival_departure,arrival,47358.0,,,,
Car 287,queue,pump_queue_wait_begins,47358.0,,,,
Car 288,arrival_departure,arrival,47453.0,,,,
Car 288,queue,pump_queue_wait_begins,47453.0,,,,
Call 35,arrival_departure,depart,47480.0,,,,
Truck 35,arrival_departure,arrival,47480.0,,,,
Truck 35,queue,refueling,47480.0,,,,
Car 289,arrival_departure,arrival,47496.0,,,,
Car 289,queue,pump_queue_wait_begins,47496.0,,,,
Car 290,arrival_departure,arrival,47539.0,,,,
Car 290,queue,pump_queue_wait_begins,47539.0,,,,
Car 291,arrival_departure,arrival,47788.0,,,,
Car 291,queue,pump_queue_wait_begins,47788.0,,,,
Car 292,arrival_departure,arrival,48054.0,,,,
Car 292,queue,pump_queue_wait_begins,48054.0,,,,
Car 293,arrival_departure,arrival,48109.0,,,,
Car 293,queue,pump_queue_wait_begins,48109.0,,,,
Car 294,arrival_departure,arrival,48333.0,,,,
Car 294,queue,pump_queue_wait_begins,48333.0,,,,
Car 295,arrival_departure,arrival,48471.0,,,,
Car 295,queue,pump_queue_wait_begins,48471.0,,,,
Truck 35,arrival_departure,depart,48480.0,,,,
Car 188,resource_use_end,pumping_ends,48500.0,,,,1.0
Car 188,arrival_departure,depart,48500.0,,,,
Car 190,resource_use,pumping_begins,48500.0,,,,1.0
Car 189,resource_use_end,pumping_ends,48502.5,,,,2.0
Car 189,arrival_departure,depart,48502.5,,,,
Car 191,resource_use,pumping_begins,48502.5,,,,2.0
Call 36,arrival_departure,arrival,48510.0,,,,
Call 36,queue,calling_truck,48510.0,,,,
Car 190,resource_use_end,pumping_ends,48517.5,,,,1.0
Car 190,arrival_departure,depart,48517.5,,,,
Car 192,resource_use,pumping_begins,48517.5,,,,1.0
Car 191,resource_use_end,pumping_ends,48521.5,,,,2.0
Car 191,arrival_departure,depart,48521.5,,,,
Car 193,resource_use,pumping_begins,48521.5,,,,2.0
Car 192,resource_use_end,pumping_ends,48537.5,,,,1.0
Car 192,arrival_departure,depart,48537.5,,,,
Car 194,resource_use,pumping_begins,48537.5,,,,1.0
Car 296,arrival_departure,arrival,48668.0,,,,
Car 296,queue,pump_queue_wait_begins,48668.0,,,,
Call 36,arrival_departure,depart,48810.0,,,,
Truck 36,arrival_departure,arrival,48810.0,,,,
Truck 36,queue,refueling,48810.0,,,,
Car 297,arrival_departure,arrival,48892.0,,,,
Car 297,queue,pump_queue_wait_begins,48892.0,,,,
Car 298,arrival_departure,arrival,49137.0,,,,
Car 298,queue,pump_queue_wait_begins,49137.0,,,,
Car 299,arrival_departure,arrival,49208.0,,,,
Car 299,queue,pump_queue_wait_begins,49208.0,,,,
Car 300,arrival_departure,arrival,49247.0,,,,
Car 300,queue,pump_queue_wait_begins,49247.0,,,,
Car 301,arrival_departure,arrival,49303.0,,,,
Car 301,queue,pump_queue_wait_begins,49303.0,,,,
Car 302,arrival_departure,arrival,49447.0,,,,
Car 302,queue,pump_queue_wait_begins,49447.0,,,,
Car 303,arrival_departure,arrival,49512.0,,,,
Car 303,queue,pump_queue_wait_begins,49512.0,,,,
Car 304,arrival_departure,arrival,49562.0,,,,
Car 304,queue,pump_queue_wait_begins,49562.0,,,,
Car 305,arrival_departure,arrival,49718.0,,,,
Car 305,queue,pump_queue_wait_begins,49718.0,,,,
Car 306,arrival_departure,arrival,49758.0,,,,
Car 306,queue,pump_queue_wait_begins,49758.0,,,,
Truck 36,arrival_departure,depart,49810.0,,,,
Car 194,resource_use_end,pumping_ends,49825.0,,,,1.0
Car 194,arrival_departure,depart,49825.0,,,,
Car 195,resource_use,pumping_begins,49825.0,,,,1.0
Car 193,resource_use_end,pumping_ends,49826.5,,,,2.0
Car 193,arrival_departure,depart,49826.5,,,,
Car 196,resource_use,pumping_begins,49826.5,,,,2.0
Car 196,resource_use_end,pumping_ends,49843.5,,,,2.0
Car 196,arrival_departure,depart,49843.5,,,,
Car 197,resource_use,pumping_begins,49843.5,,,,2.0
Car 195,resource_use_end,pumping_ends,49844.5,,,,1.0
Car 195,arrival_departure,depart,49844.5,,,,
Car 198,resource_use,pumping_begins,49844.5,,,,1.0
Call 37,arrival_departure,arrival,49850.0,,,,
Call 37,queue,calling_truck,49850.0,,,,
Car 197,resource_use_end,pumping_ends,49862.5,,,,2.0
Car 197,arrival_departure,depart,49862.5,,,,
Car 199,resource_use,pumping_begins,49862.5,,,,2.0
Car 307,arrival_departure,arrival,49866.0,,,,
Car 307,queue,pump_queue_wait_begins,49866.0,,,,
Car 308,arrival_departure,arrival,49960.0,,,,
Car 308,queue,pump_queue_wait_begins,49960.0,,,,
Car 309,arrival_departure,arrival,50048.0,,,,
Car 309,queue,pump_queue_wait_begins,50048.0,,,,
Call 37,arrival_departure,depart,50150.0,,,,
Truck 37,arrival_departure,arrival,50150.0,,,,
Truck 37,queue,refueling,50150.0,,,,
Car 310,arrival_departure,arrival,50189.0,,,,
Car 310,queue,pump_queue_wait_begins,50189.0,,,,
Car 311,arrival_departure,arrival,50350.0,,,,
Car 311,queue,pump_queue_wait_begins,50350.0,,,,
Car 312,arrival_departure,arrival,50465.0,,,,
Car 312,queue,pump_queue_wait_begins,50465.0,,,,
Car 313,arrival_departure,arrival,50553.0,,,,
Car 313,queue,pump_queue_wait_begins,50553.0,,,,
Car 314,arrival_departure,arrival,50742.0,,,,
Car 314,queue,pump_queue_wait_begins,50742.0,,,,
Car 315,arrival_departure,arrival,50785.0,,,,
Car 315,queue,pump_queue_wait_begins,50785.0,,,,
Car 316,arrival_departure,arrival,51007.0,,,,
Car 316,queue,pump_queue_wait_begins,51007.0,,,,
Car 317,arrival_departure,arrival,51138.0,,,,
Car 317,queue,pump_queue_wait_begins,51138.0,,,,
Truck 37,arrival_departure,depart,51150.0,,,,
Car 199,resource_use_end,pumping_ends,51166.5,,,,2.0
Car 199,arrival_departure,depart,51166.5,,,,
Car 200,resource_use,pumping_begins,51166.5,,,,2.0
Car 198,resource_use_end,pumping_ends,51172.5,,,,1.0
Car 198,arrival_departure,depart,51172.5,,,,
Car 201,resource_use,pumping_begins,51172.5,,,,1.0
Call 38,arrival_departure,arrival,51180.0,,,,
Call 38,queue,calling_truck,51180.0,,,,
Car 200,resource_use_end,pumping_ends,51185.0,,,,2.0
Car 200,arrival_departure,depart,51185.0,,,,
Car 202,resource_use,pumping_begins,51185.0,,,,2.0
Car 201,resource_use_end,pumping_ends,51191.0,,,,1.0
Car 201,arrival_departure,depart,51191.0,,,,
Car 203,resource_use,pumping_begins,51191.0,,,,1.0
Car 202,resource_use_end,pumping_ends,51197.5,,,,2.0
Car 202,arrival_departure,depart,51197.5,,,,
Car 204,resource_use,pumping_begins,51197.5,,,,2.0
Car 318,arrival_departure,arrival,51292.0,,,,
Car 318,queue,pump_queue_wait_begins,51292.0,,,,
Car 319,arrival_departure,arrival,51476.0,,,,
Car 319,queue,pump_queue_wait_begins,51476.0,,,,
Call 38,arrival_departure,depart,51480.0,,,,
Truck 38,arrival_departure,arrival,51480.0,,,,
Truck 38,queue,refueling,51480.0,,,,
Car 320,arrival_departure,arrival,51567.0,,,,
Car 320,queue,pump_queue_wait_begins,51567.0,,,,
Car 321,arrival_departure,arrival,51618.0,,,,
Car 321,queue,pump_queue_wait_begins,51618.0,,,,
Car 322,arrival_departure,arrival,51867.0,,,,
Car 322,queue,pump_queue_wait_begins,51867.0,,,,
Car 323,arrival_departure,arrival,51932.0,,,,
Car 323,queue,pump_queue_wait_begins,51932.0,,,,
Car 324,arrival_departure,arrival,52136.0,,,,
Car 324,queue,pump_queue_wait_begins,52136.0,,,,
Car 325,arrival_departure,arrival,52381.0,,,,
Car 325,queue,pump_queue_wait_begins,52381.0,,,,
Car 326,arrival_departure,arrival,52465.0,,,,
Car 326,queue,pump_queue_wait_begins,52465.0,,,,
Truck 38,arrival_departure,depart,52480.0,,,,
Car 203,resource_use_end,pumping_ends,52496.5,,,,1.0
Car 203,arrival_departure,depart,52496.5,,,,
Car 205,resource_use,pumping_begins,52496.5,,,,1.0
Car 204,resource_use_end,pumping_ends,52502.5,,,,2.0
Car 204,arrival_departure,depart,52502.5,,,,
Car 206,resource_use,pumping_begins,52502.5,,,,2.0
Car 205,resource_use_end,pumping_ends,52515.0,,,,1.0
Car 205,arrival_departure,depart,52515.0,,,,
Car 207,resource_use,pumping_begins,52515.0,,,,1.0
Car 206,resource_use_end,pumping_ends,52516.0,,,,2.0
Car 206,arrival_departure,depart,52516.0,,,,
Car 208,resource_use,pumping_begins,52516.0,,,,2.0
Call 39,arrival_departure,arrival,52520.0,,,,
Call 39,queue,calling_truck,52520.0,,,,
Car 207,resource_use_end,pumping_ends,52537.0,,,,1.0
Car 207,arrival_departure,depart,52537.0,,,,
Car 209,resource_use,pumping_begins,52537.0,,,,1.0
Car 327,arrival_departure,arrival,52680.0,,,,
Car 327,queue,pump_queue_wait_begins,52680.0,,,,
Call 39,arrival_departure,depart,52820.0,,,,
Truck 39,arrival_departure,arrival,52820.0,,,,
Truck 39,queue,refueling,52820.0,,,,
Car 328,arrival_departure,arrival,52945.0,,,,
Car 328,queue,pump_queue_wait_begins,52945.0,,,,
Car 329,arrival_departure,arrival,53197.0,,,,
Car 329,queue,pump_queue_wait_begins,53197.0,,,,
Car 330,arrival_departure,arrival,53494.0,,,,
Car 330,queue,pump_queue_wait_begins,53494.0,,,,
Car 331,arrival_departure,arrival,53662.0,,,,
Car 331,queue,pump_queue_wait_begins,53662.0,,,,
Truck 39,arrival_departure,depart,53820.0,,,,
Car 208,resource_use_end,pumping_ends,53833.0,,,,2.0
Car 208,arrival_departure,depart,53833.0,,,,
Car 210,resource_use,pumping_begins,53833.0,,,,2.0
Car 209,resource_use_end,pumping_ends,53837.0,,,,1.0
Car 209,arrival_departure,depart,53837.0,,,,
Car 211,resource_use,pumping_begins,53837.0,,,,1.0
Car 210,resource_use_end,pumping_ends,53849.0,,,,2.0
Car 210,arrival_departure,depart,53849.0,,,,
Car 212,resource_use,pumping_begins,53849.0,,,,2.0
Call 40,arrival_departure,arrival,53850.0,,,,
Call 40,queue,calling_truck,53850.0,,,,
Car 211,resource_use_end,pumping_ends,53858.0,,,,1.0
Car 211,arrival_departure,depart,53858.0,,,,
Car 213,resource_use,pumping_begins,53858.0,,,,1.0
Car 212,resource_use_end,pumping_ends,53862.5,,,,2.0
Car 212,arrival_departure,depart,53862.5,,,,
Car 214,resource_use,pumping_begins,53862.5,,,,2.0
Car 213,resource_use_end,pumping_ends,53876.5,,,,1.0
Car 213,arrival_departure,depart,53876.5,,,,
Car 215,resource_use,pumping_begins,53876.5,,,,1.0
