entity_id,pathway,event_type,event,time,resource_id,run,activity_id,lifecycle_id
1767,Simplest,queue,treatment_wait_begins,9001.091373632851,,6,2671,complete
905,Simplest,resource_use,treatment_begins,9001.091373632851,2.0,6,2672,start
905,Simplest,resource_use,treatment_begins,9007.232393044707,2.0,6,2672,complete
906,Simplest,resource_use,treatment_begins,9007.232393044707,1.0,6,2673,start
906,Simplest,resource_use,treatment_begins,9009.453879382598,1.0,6,2673,complete
1768,Simplest,queue,treatment_wait_begins,9009.453879382598,,6,2674,start
1768,Simplest,queue,treatment_wait_begins,9009.768727215984,,6,2674,complete
1769,Simplest,queue,treatment_wait_begins,9009.768727215984,,6,2675,start
1769,Simplest,queue,treatment_wait_begins,9021.021578060983,,6,2675,complete
1770,Simplest,queue,treatment_wait_begins,9021.021578060983,,6,2676,start
1770,Simplest,queue,treatment_wait_begins,9023.520293056125,,6,2676,complete
907,Simplest,resource_use,treatment_begins,9023.520293056125,3.0,6,2677,start
907,Simplest,resource_use,treatment_begins,9032.755397336614,3.0,6,2677,complete
1771,Simplest,queue,treatment_wait_begins,9032.755397336614,,6,2678,start
1771,Simplest,queue,treatment_wait_begins,9034.692214344652,,6,2678,complete
1772,Simplest,queue,treatment_wait_begins,9034.692214344652,,6,2679,start
1772,Simplest,queue,treatment_wait_begins,9036.92561647018,,6,2679,complete
1773,Simplest,queue,treatment_wait_begins,9036.92561647018,,6,2680,start
1773,Simplest,queue,treatment_wait_begins,9039.680150097143,,6,2680,complete
908,Simplest,resource_use,treatment_begins,9039.680150097143,1.0,6,2681,start
908,Simplest,resource_use,treatment_begins,9040.949288843534,1.0,6,2681,complete
1774,Simplest,queue,treatment_wait_begins,9040.949288843534,,6,2682,start
1774,Simplest,queue,treatment_wait_begins,9040.977022884006,,6,2682,complete
1775,Simplest,queue,treatment_wait_begins,9040.977022884006,,6,2683,start
1775,Simplest,queue,treatment_wait_begins,9042.029612223014,,6,2683,complete
1776,Simplest,queue,treatment_wait_begins,9042.029612223014,,6,2684,start
1776,Simplest,queue,treatment_wait_begins,9046.347754824965,,6,2684,complete
909,Simplest,resource_use,treatment_begins,9046.347754824965,4.0,6,2685,start
909,Simplest,resource_use,treatment_begins,9047.37890087691,4.0,6,2685,complete
910,Simplest,resource_use,treatment_begins,9047.37890087691,2.0,6,2686,start
910,Simplest,resource_use,treatment_begins,9058.502135877505,2.0,6,2686,complete
1777,Simplest,queue,treatment_wait_begins,9058.502135877505,,6,2687,start
1777,Simplest,queue,treatment_wait_begins,9060.466857477257,,6,2687,complete
911,Simplest,resource_use,treatment_begins,9060.466857477257,3.0,6,2688,start
911,Simplest,resource_use,treatment_begins,9063.121031870654,3.0,6,2688,complete
1778,Simplest,queue,treatment_wait_begins,9063.121031870654,,6,2689,start
1778,Simplest,queue,treatment_wait_begins,9066.498035050963,,6,2689,complete
1779,Simplest,queue,treatment_wait_begins,9066.498035050963,,6,2690,start
1779,Simplest,queue,treatment_wait_begins,9069.460338881086,,6,2690,complete
1780,Simplest,queue,treatment_wait_begins,9069.460338881086,,6,2691,start
1780,Simplest,queue,treatment_wait_begins,9075.396970314348,,6,2691,complete
912,Simplest,resource_use,treatment_begins,9075.396970314348,1.0,6,2692,start
912,Simplest,resource_use,treatment_begins,9075.522729405951,1.0,6,2692,complete
1781,Simplest,queue,treatment_wait_begins,9075.522729405951,,6,2693,start
1781,Simplest,queue,treatment_wait_begins,9078.51781888628,,6,2693,complete
1782,Simplest,queue,treatment_wait_begins,9078.51781888628,,6,2694,start
1782,Simplest,queue,treatment_wait_begins,9080.967359625934,,6,2694,complete
1783,Simplest,queue,treatment_wait_begins,9080.967359625934,,6,2695,start
1783,Simplest,queue,treatment_wait_begins,9081.48204654747,,6,2695,complete
1784,Simplest,queue,treatment_wait_begins,9081.48204654747,,6,2696,start
1784,Simplest,queue,treatment_wait_begins,9087.161896045183,,6,2696,complete
1785,Simplest,queue,treatment_wait_begins,9087.161896045183,,6,2697,start
1785,Simplest,queue,treatment_wait_begins,9087.643222654597,,6,2697,complete
1786,Simplest,queue,treatment_wait_begins,9087.643222654597,,6,2698,start
1786,Simplest,queue,treatment_wait_begins,9088.459304755528,,6,2698,complete
1787,Simplest,queue,treatment_wait_begins,9088.459304755528,,6,2699,start
1787,Simplest,queue,treatment_wait_begins,9089.81514503216,,6,2699,complete
913,Simplest,resource_use,treatment_begins,9089.81514503216,2.0,6,2700,start
913,Simplest,resource_use,treatment_begins,9090.042366193917,2.0,6,2700,complete
914,Simplest,resource_use,treatment_begins,9090.042366193917,4.0,6,2701,start
914,Simplest,resource_use,treatment_begins,9091.453477134455,4.0,6,2701,complete
1788,Simplest,queue,treatment_wait_begins,9091.453477134455,,6,2702,start
1788,Simplest,queue,treatment_wait_begins,9096.300472907233,,6,2702,complete
915,Simplest,resource_use,treatment_begins,9096.300472907233,3.0,6,2703,start
915,Simplest,resource_use,treatment_begins,9099.721472898293,3.0,6,2703,complete
1789,Simplest,queue,treatment_wait_begins,9099.721472898293,,6,2704,start
1789,Simplest,queue,treatment_wait_begins,9104.84540602142,,6,2704,complete
1790,Simplest,queue,treatment_wait_begins,9104.84540602142,,6,2705,start
1790,Simplest,queue,treatment_wait_begins,9105.799692728218,,6,2705,complete
1791,Simplest,queue,treatment_wait_begins,9105.799692728218,,6,2706,start
1791,Simplest,queue,treatment_wait_begins,9112.671717382738,,6,2706,complete
916,Simplest,resource_use,treatment_begins,9112.671717382738,1.0,6,2707,start
916,Simplest,resource_use,treatment_begins,9117.787908999331,1.0,6,2707,complete
1792,Simplest,queue,treatment_wait_begins,9117.787908999331,,6,2708,start
1792,Simplest,queue,treatment_wait_begins,9126.135857853742,,6,2708,complete
917,Simplest,resource_use,treatment_begins,9126.135857853742,2.0,6,2709,start
917,Simplest,resource_use,treatment_begins,9126.317142633394,2.0,6,2709,complete
918,Simplest,resource_use,treatment_begins,9126.317142633394,4.0,6,2710,start
918,Simplest,resource_use,treatment_begins,9129.059789545696,4.0,6,2710,complete
1793,Simplest,queue,treatment_wait_begins,9129.059789545696,,6,2711,start
1793,Simplest,queue,treatment_wait_begins,9129.395104537974,,6,2711,complete
1794,Simplest,queue,treatment_wait_begins,9129.395104537974,,6,2712,start
1794,Simplest,queue,treatment_wait_begins,9131.714410352792,,6,2712,complete
1795,Simplest,queue,treatment_wait_begins,9131.714410352792,,6,2713,start
1795,Simplest,queue,treatment_wait_begins,9136.35784023422,,6,2713,complete
1796,Simplest,queue,treatment_wait_begins,9136.35784023422,,6,2714,start
1796,Simplest,queue,treatment_wait_begins,9138.07589476113,,6,2714,complete
1797,Simplest,queue,treatment_wait_begins,9138.07589476113,,6,2715,start
1797,Simplest,queue,treatment_wait_begins,9139.723971855476,,6,2715,complete
919,Simplest,resource_use,treatment_begins,9139.723971855476,3.0,6,2716,start
919,Simplest,resource_use,treatment_begins,9145.82693783454,3.0,6,2716,complete
1798,Simplest,queue,treatment_wait_begins,9145.82693783454,,6,2717,start
1798,Simplest,queue,treatment_wait_begins,9153.9033569679,,6,2717,complete
920,Simplest,resource_use,treatment_begins,9153.9033569679,1.0,6,2718,start
920,Simplest,resource_use,treatment_begins,9158.608457020116,1.0,6,2718,complete
1799,Simplest,queue,treatment_wait_begins,9158.608457020116,,6,2719,start
1799,Simplest,queue,treatment_wait_begins,9159.199849770936,,6,2719,complete
921,Simplest,resource_use,treatment_begins,9159.199849770936,4.0,6,2720,start
921,Simplest,resource_use,treatment_begins,9164.451078683742,4.0,6,2720,complete
922,Simplest,resource_use,treatment_begins,9164.451078683742,2.0,6,2721,start
922,Simplest,resource_use,treatment_begins,9168.157389877377,2.0,6,2721,complete
1800,Simplest,queue,treatment_wait_begins,9168.157389877377,,6,2722,start
1800,Simplest,queue,treatment_wait_begins,9168.568372861086,,6,2722,complete
1801,Simplest,queue,treatment_wait_begins,9168.568372861086,,6,2723,start
1801,Simplest,queue,treatment_wait_begins,9173.389454728023,,6,2723,complete
1802,Simplest,queue,treatment_wait_begins,9173.389454728023,,6,2724,start
1802,Simplest,queue,treatment_wait_begins,9180.204717778515,,6,2724,complete
923,Simplest,resource_use,treatment_begins,9180.204717778515,3.0,6,2725,start
923,Simplest,resource_use,treatment_begins,9189.432489399243,3.0,6,2725,complete
1803,Simplest,queue,treatment_wait_begins,9189.432489399243,,6,2726,start
1803,Simplest,queue,treatment_wait_begins,9191.891182713493,,6,2726,complete
1804,Simplest,queue,treatment_wait_begins,9191.891182713493,,6,2727,start
1804,Simplest,queue,treatment_wait_begins,9192.989917849458,,6,2727,complete
924,Simplest,resource_use,treatment_begins,9192.989917849458,1.0,6,2728,start
924,Simplest,resource_use,treatment_begins,9195.572792935764,1.0,6,2728,complete
1805,Simplest,queue,treatment_wait_begins,9195.572792935764,,6,2729,start
1805,Simplest,queue,treatment_wait_begins,9200.006721232334,,6,2729,complete
1806,Simplest,queue,treatment_wait_begins,9200.006721232334,,6,2730,start
1806,Simplest,queue,treatment_wait_begins,9202.445313579432,,6,2730,complete
1807,Simplest,queue,treatment_wait_begins,9202.445313579432,,6,2731,start
1807,Simplest,queue,treatment_wait_begins,9208.539299565702,,6,2731,complete
925,Simplest,resource_use,treatment_begins,9208.539299565702,4.0,6,2732,start
925,Simplest,resource_use,treatment_begins,9209.54983376544,4.0,6,2732,complete
1808,Simplest,queue,treatment_wait_begins,9209.54983376544,,6,2733,start
1808,Simplest,queue,treatment_wait_begins,9211.077661156414,,6,2733,complete
926,Simplest,resource_use,treatment_begins,9211.077661156414,2.0,6,2734,start
926,Simplest,resource_use,treatment_begins,9214.495418238088,2.0,6,2734,complete
1809,Simplest,queue,treatment_wait_begins,9214.495418238088,,6,2735,start
1809,Simplest,queue,treatment_wait_begins,9219.68108298588,,6,2735,complete
1810,Simplest,queue,treatment_wait_begins,9219.68108298588,,6,2736,start
1810,Simplest,queue,treatment_wait_begins,9224.81039359767,,6,2736,complete
927,Simplest,resource_use,treatment_begins,9224.81039359767,3.0,6,2737,start
927,Simplest,resource_use,treatment_begins,9225.229319823202,3.0,6,2737,complete
1811,Simplest,queue,treatment_wait_begins,9225.229319823202,,6,2738,start
1811,Simplest,queue,treatment_wait_begins,9225.70385694887,,6,2738,complete
1812,Simplest,queue,treatment_wait_begins,9225.70385694887,,6,2739,start
1812,Simplest,queue,treatment_wait_begins,9228.497339935657,,6,2739,complete
928,Simplest,resource_use,treatment_begins,9228.497339935657,1.0,6,2740,start
928,Simplest,resource_use,treatment_begins,9235.404791908224,1.0,6,2740,complete
1813,Simplest,queue,treatment_wait_begins,9235.404791908224,,6,2741,start
1813,Simplest,queue,treatment_wait_begins,9235.653933850292,,6,2741,complete
929,Simplest,resource_use,treatment_begins,9235.653933850292,4.0,6,2742,start
929,Simplest,resource_use,treatment_begins,9250.115036882797,4.0,6,2742,complete
1814,Simplest,queue,treatment_wait_begins,9250.115036882797,,6,2743,start
1814,Simplest,queue,treatment_wait_begins,9250.818417974888,,6,2743,complete
1815,Simplest,queue,treatment_wait_begins,9250.818417974888,,6,2744,start
1815,Simplest,queue,treatment_wait_begins,9250.928974180812,,6,2744,complete
930,Simplest,resource_use,treatment_begins,9250.928974180812,2.0,6,2745,start
930,Simplest,resource_use,treatment_begins,9262.908474883558,2.0,6,2745,complete
1816,Simplest,queue,treatment_wait_begins,9262.908474883558,,6,2746,start
1816,Simplest,queue,treatment_wait_begins,9263.573955673764,,6,2746,complete
931,Simplest,resource_use,treatment_begins,9263.573955673764,3.0,6,2747,start
931,Simplest,resource_use,treatment_begins,9266.996912790157,3.0,6,2747,complete
932,Simplest,resource_use,treatment_begins,9266.996912790157,1.0,6,2748,start
932,Simplest,resource_use,treatment_begins,9270.02903590975,1.0,6,2748,complete
1817,Simplest,queue,treatment_wait_begins,9270.02903590975,,6,2749,start
1817,Simplest,queue,treatment_wait_begins,9272.631950708914,,6,2749,complete
1818,Simplest,queue,treatment_wait_begins,9272.631950708914,,6,2750,start
1818,Simplest,queue,treatment_wait_begins,9273.178689807564,,6,2750,complete
933,Simplest,resource_use,treatment_begins,9273.178689807564,4.0,6,2751,start
933,Simplest,resource_use,treatment_begins,9274.545631255602,4.0,6,2751,complete
1819,Simplest,queue,treatment_wait_begins,9274.545631255602,,6,2752,start
1819,Simplest,queue,treatment_wait_begins,9278.67669874592,,6,2752,complete
1820,Simplest,queue,treatment_wait_begins,9278.67669874592,,6,2753,start
1820,Simplest,queue,treatment_wait_begins,9283.62151684428,,6,2753,complete
1821,Simplest,queue,treatment_wait_begins,9283.62151684428,,6,2754,start
1821,Simplest,queue,treatment_wait_begins,9284.92482130167,,6,2754,complete
934,Simplest,resource_use,treatment_begins,9284.92482130167,2.0,6,2755,start
934,Simplest,resource_use,treatment_begins,9291.015406900358,2.0,6,2755,complete
1822,Simplest,queue,treatment_wait_begins,9291.015406900358,,6,2756,start
1822,Simplest,queue,treatment_wait_begins,9292.948676029067,,6,2756,complete
1823,Simplest,queue,treatment_wait_begins,9292.948676029067,,6,2757,start
1823,Simplest,queue,treatment_wait_begins,9299.08607021242,,6,2757,complete
1824,Simplest,queue,treatment_wait_begins,9299.08607021242,,6,2758,start
1824,Simplest,queue,treatment_wait_begins,9299.364514719817,,6,2758,complete
935,Simplest,resource_use,treatment_begins,9299.364514719817,1.0,6,2759,start
935,Simplest,resource_use,treatment_begins,9300.024680256356,1.0,6,2759,complete
1825,Simplest,queue,treatment_wait_begins,9300.024680256356,,6,2760,start
1825,Simplest,queue,treatment_wait_begins,9305.378975054397,,6,2760,complete
936,Simplest,resource_use,treatment_begins,9305.378975054397,3.0,6,2761,start
936,Simplest,resource_use,treatment_begins,9310.973073606814,3.0,6,2761,complete
1826,Simplest,queue,treatment_wait_begins,9310.973073606814,,6,2762,start
1826,Simplest,queue,treatment_wait_begins,9312.382185666947,,6,2762,complete
1827,Simplest,queue,treatment_wait_begins,9312.382185666947,,6,2763,start
1827,Simplest,queue,treatment_wait_begins,9315.803348957254,,6,2763,complete
937,Simplest,resource_use,treatment_begins,9315.803348957254,2.0,6,2764,start
937,Simplest,resource_use,treatment_begins,9316.650616108736,2.0,6,2764,complete
938,Simplest,resource_use,treatment_begins,9316.650616108736,4.0,6,2765,start
938,Simplest,resource_use,treatment_begins,9320.678701757854,4.0,6,2765,complete
1828,Simplest,queue,treatment_wait_begins,9320.678701757854,,6,2766,start
1828,Simplest,queue,treatment_wait_begins,9322.366895928772,,6,2766,complete
1829,Simplest,queue,treatment_wait_begins,9322.366895928772,,6,2767,start
1829,Simplest,queue,treatment_wait_begins,9326.897023597456,,6,2767,complete
1830,Simplest,queue,treatment_wait_begins,9326.897023597456,,6,2768,start
1830,Simplest,queue,treatment_wait_begins,9329.445209891805,,6,2768,complete
1831,Simplest,queue,treatment_wait_begins,9329.445209891805,,6,2769,start
1831,Simplest,queue,treatment_wait_begins,9330.994823905605,,6,2769,complete
1832,Simplest,queue,treatment_wait_begins,9330.994823905605,,6,2770,start
1832,Simplest,queue,treatment_wait_begins,9331.145108856825,,6,2770,complete
1833,Simplest,queue,treatment_wait_begins,9331.145108856825,,6,2771,start
1833,Simplest,queue,treatment_wait_begins,9340.35672590943,,6,2771,complete
1834,Simplest,queue,treatment_wait_begins,9340.35672590943,,6,2772,start
1834,Simplest,queue,treatment_wait_begins,9340.55914530917,,6,2772,complete
939,Simplest,resource_use,treatment_begins,9340.55914530917,3.0,6,2773,start
939,Simplest,resource_use,treatment_begins,9341.461979606653,3.0,6,2773,complete
1835,Simplest,queue,treatment_wait_begins,9341.461979606653,,6,2774,start
1835,Simplest,queue,treatment_wait_begins,9342.629386294451,,6,2774,complete
940,Simplest,resource_use,treatment_begins,9342.629386294451,1.0,6,2775,start
940,Simplest,resource_use,treatment_begins,9351.4214206715,1.0,6,2775,complete
941,Simplest,resource_use,treatment_begins,9351.4214206715,2.0,6,2776,start
941,Simplest,resource_use,treatment_begins,9353.031866746796,2.0,6,2776,complete
1836,Simplest,queue,treatment_wait_begins,9353.031866746796,,6,2777,start
1836,Simplest,queue,treatment_wait_begins,9355.888235621269,,6,2777,complete
942,Simplest,resource_use,treatment_begins,9355.888235621269,4.0,6,2778,start
942,Simplest,resource_use,treatment_begins,9358.87340217561,4.0,6,2778,complete
1837,Simplest,queue,treatment_wait_begins,9358.87340217561,,6,2779,start
1837,Simplest,queue,treatment_wait_begins,9359.631255145923,,6,2779,complete
1838,Simplest,queue,treatment_wait_begins,9359.631255145923,,6,2780,start
1838,Simplest,queue,treatment_wait_begins,9364.901271300036,,6,2780,complete
1839,Simplest,queue,treatment_wait_begins,9364.901271300036,,6,2781,start
1839,Simplest,queue,treatment_wait_begins,9368.044101385658,,6,2781,complete
1840,Simplest,queue,treatment_wait_begins,9368.044101385658,,6,2782,start
1840,Simplest,queue,treatment_wait_begins,9375.045625281828,,6,2782,complete
943,Simplest,resource_use,treatment_begins,9375.045625281828,3.0,6,2783,start
943,Simplest,resource_use,treatment_begins,9378.03820768778,3.0,6,2783,complete
1841,Simplest,queue,treatment_wait_begins,9378.03820768778,,6,2784,start
1841,Simplest,queue,treatment_wait_begins,9381.559281926717,,6,2784,complete
1842,Simplest,queue,treatment_wait_begins,9381.559281926717,,6,2785,start
1842,Simplest,queue,treatment_wait_begins,9381.817909910123,,6,2785,complete
1843,Simplest,queue,treatment_wait_begins,9381.817909910123,,6,2786,start
1843,Simplest,queue,treatment_wait_begins,9385.882103651076,,6,2786,complete
1844,Simplest,queue,treatment_wait_begins,9385.882103651076,,6,2787,start
1844,Simplest,queue,treatment_wait_begins,9386.699779661129,,6,2787,complete
1845,Simplest,queue,treatment_wait_begins,9386.699779661129,,6,2788,start
1845,Simplest,queue,treatment_wait_begins,9387.295203376489,,6,2788,complete
944,Simplest,resource_use,treatment_begins,9387.295203376489,2.0,6,2789,start
944,Simplest,resource_use,treatment_begins,9388.798739057966,2.0,6,2789,complete
1846,Simplest,queue,treatment_wait_begins,9388.798739057966,,6,2790,start
1846,Simplest,queue,treatment_wait_begins,9388.84488980047,,6,2790,complete
945,Simplest,resource_use,treatment_begins,9388.84488980047,1.0,6,2791,start
945,Simplest,resource_use,treatment_begins,9390.723874819,1.0,6,2791,complete
1847,Simplest,queue,treatment_wait_begins,9390.723874819,,6,2792,start
1847,Simplest,queue,treatment_wait_begins,9391.403212195568,,6,2792,complete
946,Simplest,resource_use,treatment_begins,9391.403212195568,4.0,6,2793,start
946,Simplest,resource_use,treatment_begins,9414.888330567164,4.0,6,2793,complete
947,Simplest,resource_use,treatment_begins,9414.888330567164,3.0,6,2794,start
947,Simplest,resource_use,treatment_begins,9414.951181922374,3.0,6,2794,complete
1848,Simplest,queue,treatment_wait_begins,9414.951181922374,,6,2795,start
1848,Simplest,queue,treatment_wait_begins,9423.620809099622,,6,2795,complete
948,Simplest,resource_use,treatment_begins,9423.620809099622,1.0,6,2796,start
948,Simplest,resource_use,treatment_begins,9428.590856892435,1.0,6,2796,complete
949,Simplest,resource_use,treatment_begins,9428.590856892435,2.0,6,2797,start
949,Simplest,resource_use,treatment_begins,9429.289128765304,2.0,6,2797,complete
1849,Simplest,queue,treatment_wait_begins,9429.289128765304,,6,2798,start
1849,Simplest,queue,treatment_wait_begins,9430.668230407216,,6,2798,complete
1850,Simplest,queue,treatment_wait_begins,9430.668230407216,,6,2799,start
1850,Simplest,queue,treatment_wait_begins,9435.17658124467,,6,2799,complete
950,Simplest,resource_use,treatment_begins,9435.17658124467,4.0,6,2800,start
950,Simplest,resource_use,treatment_begins,9449.767870657655,4.0,6,2800,complete
1851,Simplest,queue,treatment_wait_begins,9449.767870657655,,6,2801,start
1851,Simplest,queue,treatment_wait_begins,9454.456383467928,,6,2801,complete
951,Simplest,resource_use,treatment_begins,9454.456383467928,3.0,6,2802,start
951,Simplest,resource_use,treatment_begins,9455.412478421467,3.0,6,2802,complete
1852,Simplest,queue,treatment_wait_begins,9455.412478421467,,6,2803,start
1852,Simplest,queue,treatment_wait_begins,9460.427937485214,,6,2803,complete
952,Simplest,resource_use,treatment_begins,9460.427937485214,1.0,6,2804,start
952,Simplest,resource_use,treatment_begins,9463.174435377696,1.0,6,2804,complete
1853,Simplest,queue,treatment_wait_begins,9463.174435377696,,6,2805,start
1853,Simplest,queue,treatment_wait_begins,9466.485499570992,,6,2805,complete
1854,Simplest,queue,treatment_wait_begins,9466.485499570992,,6,2806,start
1854,Simplest,queue,treatment_wait_begins,9466.93690477292,,6,2806,complete
1855,Simplest,queue,treatment_wait_begins,9466.93690477292,,6,2807,start
1855,Simplest,queue,treatment_wait_begins,9467.50984208554,,6,2807,complete
1856,Simplest,queue,treatment_wait_begins,9467.50984208554,,6,2808,start
1856,Simplest,queue,treatment_wait_begins,9468.019291604463,,6,2808,complete
953,Simplest,resource_use,treatment_begins,9468.019291604463,4.0,6,2809,start
953,Simplest,resource_use,treatment_begins,9468.558239878224,4.0,6,2809,complete
954,Simplest,resource_use,treatment_begins,9468.558239878224,2.0,6,2810,start
954,Simplest,resource_use,treatment_begins,9471.135745908625,2.0,6,2810,complete
1857,Simplest,queue,treatment_wait_begins,9471.135745908625,,6,2811,start
1857,Simplest,queue,treatment_wait_begins,9473.95986484476,,6,2811,complete
1858,Simplest,queue,treatment_wait_begins,9473.95986484476,,6,2812,start
1858,Simplest,queue,treatment_wait_begins,9474.562360136108,,6,2812,complete
1859,Simplest,queue,treatment_wait_begins,9474.562360136108,,6,2813,start
1859,Simplest,queue,treatment_wait_begins,9476.308079160372,,6,2813,complete
1860,Simplest,queue,treatment_wait_begins,9476.308079160372,,6,2814,start
1860,Simplest,queue,treatment_wait_begins,9477.972549053293,,6,2814,complete
1861,Simplest,queue,treatment_wait_begins,9477.972549053293,,6,2815,start
1861,Simplest,queue,treatment_wait_begins,9482.615861472455,,6,2815,complete
1862,Simplest,queue,treatment_wait_begins,9482.615861472455,,6,2816,start
1862,Simplest,queue,treatment_wait_begins,9482.7677652027,,6,2816,complete
1863,Simplest,queue,treatment_wait_begins,9482.7677652027,,6,2817,start
1863,Simplest,queue,treatment_wait_begins,9483.118627131867,,6,2817,complete
1864,Simplest,queue,treatment_wait_begins,9483.118627131867,,6,2818,start
1864,Simplest,queue,treatment_wait_begins,9488.038248613597,,6,2818,complete
1865,Simplest,queue,treatment_wait_begins,9488.038248613597,,6,2819,start
1865,Simplest,queue,treatment_wait_begins,9495.45509109333,,6,2819,complete
1866,Simplest,queue,treatment_wait_begins,9495.45509109333,,6,2820,start
1866,Simplest,queue,treatment_wait_begins,9498.613244666109,,6,2820,complete
955,Simplest,resource_use,treatment_begins,9498.613244666109,3.0,6,2821,start
955,Simplest,resource_use,treatment_begins,9499.233335083058,3.0,6,2821,complete
1867,Simplest,queue,treatment_wait_begins,9499.233335083058,,6,2822,start
1867,Simplest,queue,treatment_wait_begins,9502.670900403786,,6,2822,complete
956,Simplest,resource_use,treatment_begins,9502.670900403786,1.0,6,2823,start
956,Simplest,resource_use,treatment_begins,9503.235301083656,1.0,6,2823,complete
957,Simplest,resource_use,treatment_begins,9503.235301083656,2.0,6,2824,start
957,Simplest,resource_use,treatment_begins,9514.155132438593,2.0,6,2824,complete
1868,Simplest,queue,treatment_wait_begins,9514.155132438593,,6,2825,start
1868,Simplest,queue,treatment_wait_begins,9514.613861238293,,6,2825,complete
958,Simplest,resource_use,treatment_begins,9514.613861238293,4.0,6,2826,start
958,Simplest,resource_use,treatment_begins,9520.730137462551,4.0,6,2826,complete
1869,Simplest,queue,treatment_wait_begins,9520.730137462551,,6,2827,start
1869,Simplest,queue,treatment_wait_begins,9535.625138503248,,6,2827,complete
1870,Simplest,queue,treatment_wait_begins,9535.625138503248,,6,2828,start
1870,Simplest,queue,treatment_wait_begins,9539.17680209628,,6,2828,complete
959,Simplest,resource_use,treatment_begins,9539.17680209628,3.0,6,2829,start
959,Simplest,resource_use,treatment_begins,9539.807402202408,3.0,6,2829,complete
1871,Simplest,queue,treatment_wait_begins,9539.807402202408,,6,2830,start
1871,Simplest,queue,treatment_wait_begins,9539.98457996129,,6,2830,complete
960,Simplest,resource_use,treatment_begins,9539.98457996129,1.0,6,2831,start
960,Simplest,resource_use,treatment_begins,9540.2694315404,1.0,6,2831,complete
1872,Simplest,queue,treatment_wait_begins,9540.2694315404,,6,2832,start
1872,Simplest,queue,treatment_wait_begins,9541.276868189872,,6,2832,complete
961,Simplest,resource_use,treatment_begins,9541.276868189872,2.0,6,2833,start
961,Simplest,resource_use,treatment_begins,9545.265445186757,2.0,6,2833,complete
1873,Simplest,queue,treatment_wait_begins,9545.265445186757,,6,2834,start
1873,Simplest,queue,treatment_wait_begins,9549.165884258671,,6,2834,complete
1874,Simplest,queue,treatment_wait_begins,9549.165884258671,,6,2835,start
1874,Simplest,queue,treatment_wait_begins,9556.491561216117,,6,2835,complete
962,Simplest,resource_use,treatment_begins,9556.491561216117,4.0,6,2836,start
962,Simplest,resource_use,treatment_begins,9557.35707091189,4.0,6,2836,complete
1875,Simplest,queue,treatment_wait_begins,9557.35707091189,,6,2837,start
1875,Simplest,queue,treatment_wait_begins,9560.523642893986,,6,2837,complete
1876,Simplest,queue,treatment_wait_begins,9560.523642893986,,6,2838,start
1876,Simplest,queue,treatment_wait_begins,9575.102064242345,,6,2838,complete
963,Simplest,resource_use,treatment_begins,9575.102064242345,1.0,6,2839,start
963,Simplest,resource_use,treatment_begins,9579.862003247676,1.0,6,2839,complete
1877,Simplest,queue,treatment_wait_begins,9579.862003247676,,6,2840,start
1877,Simplest,queue,treatment_wait_begins,9580.56428325069,,6,2840,complete
1878,Simplest,queue,treatment_wait_begins,9580.56428325069,,6,2841,start
1878,Simplest,queue,treatment_wait_begins,9583.013295751824,,6,2841,complete
964,Simplest,resource_use,treatment_begins,9583.013295751824,2.0,6,2842,start
964,Simplest,resource_use,treatment_begins,9583.786307280943,2.0,6,2842,complete
1879,Simplest,queue,treatment_wait_begins,9583.786307280943,,6,2843,start
1879,Simplest,queue,treatment_wait_begins,9587.637106376676,,6,2843,complete
965,Simplest,resource_use,treatment_begins,9587.637106376676,3.0,6,2844,start
965,Simplest,resource_use,treatment_begins,9588.16352705137,3.0,6,2844,complete
966,Simplest,resource_use,treatment_begins,9588.16352705137,4.0,6,2845,start
966,Simplest,resource_use,treatment_begins,9608.162987836153,4.0,6,2845,complete
1880,Simplest,queue,treatment_wait_begins,9608.162987836153,,6,2846,start
1880,Simplest,queue,treatment_wait_begins,9614.80876861388,,6,2846,complete
1881,Simplest,queue,treatment_wait_begins,9614.80876861388,,6,2847,start
1881,Simplest,queue,treatment_wait_begins,9616.685617277337,,6,2847,complete
967,Simplest,resource_use,treatment_begins,9616.685617277337,1.0,6,2848,start
967,Simplest,resource_use,treatment_begins,9622.160322427795,1.0,6,2848,complete
1882,Simplest,queue,treatment_wait_begins,9622.160322427795,,6,2849,start
1882,Simplest,queue,treatment_wait_begins,9622.861998713444,,6,2849,complete
968,Simplest,resource_use,treatment_begins,9622.861998713444,2.0,6,2850,start
968,Simplest,resource_use,treatment_begins,9633.89237279964,2.0,6,2850,complete
969,Simplest,resource_use,treatment_begins,9633.89237279964,4.0,6,2851,start
969,Simplest,resource_use,treatment_begins,9640.679113476652,4.0,6,2851,complete
970,Simplest,resource_use,treatment_begins,9640.679113476652,3.0,6,2852,start
970,Simplest,resource_use,treatment_begins,9643.429972292872,3.0,6,2852,complete
1883,Simplest,queue,treatment_wait_begins,9643.429972292872,,6,2853,start
1883,Simplest,queue,treatment_wait_begins,9645.162419656184,,6,2853,complete
1884,Simplest,queue,treatment_wait_begins,9645.162419656184,,6,2854,start
1884,Simplest,queue,treatment_wait_begins,9649.47638148683,,6,2854,complete
971,Simplest,resource_use,treatment_begins,9649.47638148683,1.0,6,2855,start
